sid,stream,name,mob_no,email,gender,x_perc,xii_perc,cet_perc,physics_xii,chem_xii,maths_xii,jee_perc,father_name,father_occupation,mother_name,mother_occupation,parent_income,pincode,year,sector,quota,latitude,longitude,hmap
20181100185,EXTC,Lisa Mueller,7738892415,lisamueller@yahoo.com,F,72.75,88.16,74.37,66.4,87.84,91.74,79.71,Thomas Knox,Research scientist (maths),Tiffany Stephens,Network engineer,273811,400041,2018,information technology,minority,19.0172,72.9398,0.1
20181100186,MECH,Robert Riggs,9967543856,robertriggs@yahoo.com,M,67.27,53.45,65.18,58.95,82.94,66.92,4.25,Jacob Mason,Furniture conservator/restorer,Rachel Silva,Hospital pharmacist,529047,400053,2018,public administrative services,non-minority,19.1121,72.8611,0.1
20181100187,MECH,Gregory Cervantes,9967622437,gregorycervantes@yahoo.com,M,99.35,81.07,56.07,58.07,76.11,74.23,42.4,Mathew Lewis,Teaching laboratory technician,Kiara Guzman,Radio broadcast assistant,170661,400059,2018,manufacturing,minority,19.1119,72.879,0.1
20181100188,COMPS,Kenneth Ramsey,8999335450,kennethramsey@gmail.com,M,98.85,89.78,93.07,66.1,93.38,56.95,47.69,Edward Rodriguez,Private music teacher,Jacqueline Knight,Senior tax professional/tax inspector,269416,400026,2018,information technology,non-minority,18.9706,72.8095,0.1
20181100189,COMPS,William Perry,9892269366,williamperry@gmail.com,M,46.22,53.22,29.14,78.52,71.4,63.47,40.74,Mark Reese,Chartered accountant,Ashley Williams,Advertising account planner,801911,400086,2018,finance and real estate services,minority,19.0893,72.9078,0.1
20181100190,IT,Joshua Cox,7738377329,joshuacox@yahoo.com,M,66.33,58.74,23.42,73.24,84.35,52.97,70.46,Kyle Cox,"Producer, radio",Nancy Parker,"Radiographer, therapeutic",794386,400073,2018,constructions,minority,19.0718,72.9168,0.1
20181100191,COMPS,Holly Tucker,8452996973,hollytucker@gmail.com,F,77.77,97.49,41.34,78.82,73.94,87.03,24.13,Michael Wall,Museum/gallery exhibitions officer,Brittany Ruiz,Medical technical officer,1181054,400038,2018,manufacturing,minority,18.9377,72.839,0.1
20181100192,EXTC,William Campbell,9004293448,williamcampbell@gmail.com,F,51.61,63.28,61.77,56.45,53.51,71.41,76.52,Derrick Martinez,Dispensing optician,Wendy Wallace,Financial adviser,201716,400068,2018,trade transport and hotels,non-minority,19.2591,72.8338,0.1
20181100193,IT,Cheryl Edwards,9004480875,cheryledwards@gmail.com,M,98.44,73.67,44.45,62.67,56.92,67.55,75.21,Garrett Mccoy,Company secretary,Julie Wilkins,Further education lecturer,354103,400018,2018,constructions,non-minority,18.9985,72.8174,0.1
20181100194,IT,Billy Dunlap,9867175682,billydunlap@gmail.com,M,68.91,95.21,97.66,75.86,82.01,53.11,84.54,Frank Watts,Museum/gallery curator,Paula Atkinson,"Sales professional, IT",487442,400013,2018,communications,non-minority,18.9982,72.8275,0.1
20181100195,IT,Philip Perez,9987345960,philipperez@gmail.com,M,98.1,78.04,60.46,75.03,97.21,98.49,83.63,Christopher Garcia,Retail merchandiser,Chelsea Smith,Chief Technology Officer,207123,400064,2018,manufacturing,non-minority,19.1872,72.8407,0.1
20181100196,COMPS,Christopher Jenkins,9967182224,christopherjenkins@hotmail.com,M,75.48,61.36,83.42,52.47,74.44,92.28,20.77,Ryan Camacho,Tour manager,Nicole Hill,Patent attorney,756541,400061,2018,communications,non-minority,19.1427,72.8053,0.1
20181100197,IT,Jason Ryan,9867256265,jasonryan@gmail.com,F,88.13,83.77,27.07,71.76,50.73,70.52,14.61,Justin Marquez,"Geologist, engineering",Dawn Brown,Clinical biochemist,1315339,400037,2018,trade transport and hotels,minority,19.0257,72.8697,0.1
20181100198,COMPS,Kenneth Pearson,9665639909,kennethpearson@gmail.com,F,46.71,68.72,19.98,84.64,81.59,68.75,85.83,Matthew Olson,Interior and spatial designer,Angela Munoz,Health and safety adviser,460435,400077,2018,manufacturing,non-minority,19.0779,72.9056,0.1
20181100199,MECH,Juan Romero,8999211462,juanromero@gmail.com,F,68.49,73,70.01,95.69,97.2,87.73,26.63,Adam Coleman,"Designer, fashion/clothing",Melanie Williams,Art gallery manager,1182415,400007,2018,trade transport and hotels,non-minority,18.9618,72.8134,0.1
20181100200,MECH,Monica Barnes,9987080943,monicabarnes@gmail.com,M,60.83,89.9,58.6,60.7,53.2,87.29,18.09,Aaron Reeves,"Education officer, museum",Rebecca Osborne,Nutritional therapist,705786,400008,2018,manufacturing,minority,18.9671,72.8287,0.1
20181100201,EXTC,Scott Smith,9004313931,scottsmith@gmail.com,F,74.73,96.91,84.29,61.69,53.91,76.78,80.68,James Hobbs,Best boy,Breanna Cooley,Writer,297309,400053,2018,communications,non-minority,19.1121,72.8611,0.1
20181100202,MECH,Sally Gonzales,9892264969,sallygonzales@hotmail.com,F,45.64,61.66,0.95,50.32,85.52,67.84,8.43,Billy Jensen,Planning and development surveyor,Melissa Jackson,Veterinary surgeon,434607,400003,2018,constructions,non-minority,18.9532,72.8353,0.1
20181100203,IT,Patrick Hall,9665186155,patrickhall@gmail.com,M,63.13,56.21,78.41,81.92,60.19,95.06,49.9,Derek Wolfe,IT consultant,Lisa King,Podiatrist,948092,400017,2018,manufacturing,non-minority,19.0456,72.8537,0.1
20181100204,MECH,Kelly Roberson,7738692981,kellyroberson@gmail.com,M,61.05,92.43,21.64,84.33,97.43,51,81.23,Brent Fernandez,Early years teacher,Jessica Keller,"Research officer, government",1297910,400046,2018,constructions,minority,19.1367,72.8109,0.1
20181100205,MECH,Shelby Mitchell,9967947972,shelbymitchell@yahoo.com,M,35.58,93.76,14.45,97.31,87.66,55.21,20.19,Raymond Harris,"Development worker, community",Christine Rodriguez,Investment analyst,958891,400076,2018,public administrative services,minority,19.1239,72.9094,0.1
20181100206,COMPS,Donald Hensley,9892052325,donaldhensley@gmail.com,F,86,98.87,3.25,76.58,74.55,92.88,7.95,Kenneth Leach,"Therapist, art",Dr. Michelle Silva MD,Careers information officer,549236,400064,2018,trade transport and hotels,non-minority,19.1872,72.8407,0.1
20181100207,IT,Robert Adams,8452931810,robertadams@gmail.com,M,99.55,61.02,45.57,90.52,82.56,81.65,21.55,Jeffrey Rodriguez,Production engineer,Tracy Bailey,Insurance account manager,314497,400013,2018,constructions,non-minority,18.9982,72.8275,0.1
20181100208,COMPS,Donna Lynch,9987143641,donnalynch@gmail.com,M,78.7,66.94,95.91,85.88,70.45,71.79,21.53,Curtis Hicks,Animator,Kimberly Chapman,Medical secretary,270708,400024,2018,constructions,minority,19.0611,72.8792,0.1
20181100209,EXTC,Cassidy Santiago,9867285582,cassidysantiago@gmail.com,M,65.17,68.32,65.79,63.4,76.97,51.87,13.63,Gary Hernandez,Research scientist (medical),Susan Mack,"Teacher, primary school",864621,400018,2018,trade transport and hotels,non-minority,18.9985,72.8174,0.1
20181100210,MECH,Bryan Burns,9987212518,bryanburns@yahoo.com,F,36.47,86.29,19.2,63.04,54.85,58.2,39.73,Eric Hill,Accommodation manager,Rita Erickson,Insurance broker,724898,400050,2018,constructions,non-minority,19.0552,72.83,0.1
20181100211,EXTC,Dominic Harmon,8999991460,dominicharmon@gmail.com,M,75.36,94.34,82.88,74.41,69.74,87.1,5.51,Nathaniel Roberts,"Solicitor, Scotland",Jennifer Hall,Air cabin crew,1367466,400053,2018,public administrative services,minority,19.1121,72.8611,0.1
20181100212,COMPS,Kyle Vega,9987675878,kylevega@hotmail.com,M,94.61,63.26,63.6,53.97,63.92,94.12,62.24,Erik Saunders,Clinical molecular geneticist,Megan Jenkins,Commercial/residential surveyor,137576,400059,2018,agriculture and forestry,minority,19.1119,72.879,0.1
20181100213,MECH,Logan Owens,7738054267,loganowens@gmail.com,F,38.02,61.66,2.3,88.96,90.11,87.68,7.03,Andrew Tucker,"Engineer, automotive",Cynthia Lee,Sports coach,1161384,400006,2018,constructions,non-minority,18.9541,72.8004,0.1
20181100214,MECH,Daniel Price,7738718028,danielprice@gmail.com,M,75.38,55.73,70.39,60.09,95.2,67.57,13.68,Jeremy Bowen,Communications engineer,Kimberly Johnson,"Research officer, political party",860618,400009,2018,finance and real estate services,minority,18.9583,72.8389,0.1
20181100215,COMPS,Tracy Glover,9665592007,tracyglover@yahoo.com,F,53.69,78.97,67.72,76.52,54.54,96.65,75.93,Bruce Nguyen,"Designer, textile",Amanda Hancock,Sales executive,641351,400054,2018,finance and real estate services,non-minority,19.082,72.8345,0.1
20181100216,IT,Jonathan Davis,7738557503,jonathandavis@gmail.com,M,76.75,88.34,91.44,82.6,98.83,74.28,76.42,Juan Arias,"Scientist, research (medical)",Crystal Summers,Solicitor,905310,400019,2018,finance and real estate services,minority,19.0269,72.8554,0.1
20181100217,COMPS,Andrew Wade,9987962330,andrewwade@yahoo.com,M,63.62,95.72,30.76,57.64,92.46,56.22,65.41,Brett Lewis,Jewellery designer,Patricia Alexander,Higher education lecturer,543610,400094,2018,communications,non-minority,19.0359,72.9247,0.1
20181100218,EXTC,Arthur Burns,7738321364,arthurburns@gmail.com,M,52.2,79.51,47.14,63.84,85.35,57.42,7.49,Larry Mcgee,"Engineer, manufacturing",Pamela Willis,"Nurse, children's",1052764,400070,2018,communications,minority,19.0741,72.8804,0.1
20181100219,MECH,Joseph Reyes,9665168868,josephreyes@gmail.com,M,58.66,83.26,11.3,70.2,76.69,61.77,28.39,Michael Craig,Public librarian,Dominique Walters,Emergency planning/management officer,220826,400029,2018,public administrative services,non-minority,19.0797,72.8679,0.1
20181100220,MECH,Mr. Michael Wilson,9967071477,mr.michaelwilson@gmail.com,M,66.91,78.13,38.73,56.73,71.85,91.63,52.06,David Smith,Land,Angela Ross,Sports administrator,1474209,400060,2018,finance and real estate services,non-minority,19.1368,72.8579,0.1
20181100221,IT,Ashley Prince,9665630017,ashleyprince@gmail.com,M,91.77,86.77,24.99,51.89,60.83,95.14,45.46,Tanner Evans,Leisure centre manager,Morgan Spencer,Personal assistant,258194,400073,2018,information technology,non-minority,19.0718,72.9168,0.1
20181100222,IT,Gina Williams,8451073286,ginawilliams@gmail.com,F,51.79,85.84,33.54,65.35,73.09,75.52,34.39,Jeffrey Owen,"Designer, blown glass/stained glass",Tracy Anderson,Mechanical engineer,321092,400092,2018,manufacturing,non-minority,19.2327,72.7984,0.1
20181100223,MECH,David Moore II,9004526901,davidmooreii@gmail.com,M,52.55,64.12,26.72,54.33,78.2,83.69,62.19,Anthony Evans,Company secretary,Victoria Medina,Translator,1221561,400036,2018,public administrative services,non-minority,18.9625,72.805,0.1
20181100224,MECH,Elizabeth Kelly,9665467941,elizabethkelly@gmail.com,F,86.29,80.44,85.31,57.98,91.88,64.42,29.08,Caleb Garcia,Educational psychologist,Erica Hall,Higher education careers adviser,353574,400029,2018,manufacturing,non-minority,19.0797,72.8679,0.1
20181100225,MECH,Frank Dixon,8999431089,frankdixon@yahoo.com,F,47.25,92.75,60.05,50.35,82.55,96.85,77.8,Robert Green,Jewellery designer,Emily Wright,Health visitor,367913,400078,2018,agriculture and forestry,non-minority,19.157,72.9327,0.1
20181100226,COMPS,Jon Jackson,9987416344,jonjackson@yahoo.com,M,35.23,53.29,44.24,70.97,66.22,74.48,89.22,Timothy Lane,"Conservation officer, nature",Megan Tran,Insurance broker,539602,400046,2018,agriculture and forestry,minority,19.1367,72.8109,0.1
20181100227,EXTC,Patricia Walsh,9892899793,patriciawalsh@gmail.com,M,39.36,92.48,78.46,69.04,82.63,59.46,79.03,Anthony Williams,Barista,Holly Diaz,Fitness centre manager,447414,400058,2018,manufacturing,minority,19.1227,72.8302,0.1
20181100228,MECH,Chase Armstrong,9892311301,chasearmstrong@gmail.com,F,67.55,51.48,62.05,82.79,70.09,78.9,21.65,Thomas Simpson,Private music teacher,Robin Pham,"Conservation officer, historic buildings",723438,400057,2018,public administrative services,non-minority,19.1007,72.8485,0.1
20181100229,IT,Stephanie Lynch,9665320155,stephanielynch@gmail.com,M,54.35,64.82,72.19,64.27,96.05,93.01,9.05,Thomas Klein,Nutritional therapist,Julie Campos,"Presenter, broadcasting",364135,400053,2018,manufacturing,non-minority,19.1121,72.8611,0.1
20181100230,COMPS,Albert Larsen,7738651987,albertlarsen@gmail.com,M,44.77,83.55,44.42,97.8,79.7,58.9,49.23,Roger Davis,Government social research officer,April Daugherty,Radiation protection practitioner,1338193,400055,2018,public administrative services,minority,19.0804,72.8469,0.1
20181100231,MECH,Brandon Ross,9987874375,brandonross@gmail.com,M,51.17,93.58,78.75,85.97,75.86,57.12,26.09,Matthew Vaughn,Industrial/product designer,Julie Huffman,Forensic scientist,1273877,400008,2018,constructions,minority,18.9671,72.8287,0.1
20181100232,COMPS,Ethan Mcguire,9892249812,ethanmcguire@gmail.com,M,79.88,55.64,73.12,80.07,53.62,71.78,15.56,Justin Vance,"Nurse, learning disability",Abigail Thompson,Hospital doctor,1477537,400066,2018,public administrative services,non-minority,19.2313,72.8635,0.1
20181100233,COMPS,Frederick Stephenson,9892938523,frederickstephenson@hotmail.com,M,49.87,53.65,80.27,75.36,75.11,76.13,68.23,William Meyer,Customer service manager,Erica Ross,Fisheries officer,1309710,400035,2018,constructions,non-minority,18.9417,72.7936,0.1
20181100234,IT,William Camacho,8451988875,williamcamacho@gmail.com,M,61.66,82.39,1.35,73.89,78.11,88.43,49.82,Daniel Chavez,Environmental health practitioner,Maria Simmons,Phytotherapist,547691,400045,2018,communications,minority,19.0633,72.9258,0.1
20181100235,IT,Jesse Galloway,9867311305,jessegalloway@hotmail.com,F,74.46,79.5,18.59,85.88,74.94,77.92,2.68,Jacob Bell,"Teacher, special educational needs",Karen Reyes,Fast food restaurant manager,1210900,400046,2018,trade transport and hotels,non-minority,19.1367,72.8109,0.1
20181100236,IT,Bobby Schultz,9665166773,bobbyschultz@gmail.com,F,54.74,59.9,96.42,94.19,99.5,75.39,70.27,Daniel Wade,Chemical engineer,Erika Price,Translator,1182267,400026,2018,communications,minority,18.9706,72.8095,0.1
20181100237,EXTC,James Cooper,9665599561,jamescooper@gmail.com,M,58.58,92.77,94.19,53.47,62.1,57.43,75.6,Stuart Nguyen,"Psychotherapist, child",Kathryn Clarke,Ergonomist,1135583,400016,2018,public administrative services,non-minority,19.0389,72.8421,0.1
20181100238,MECH,Wesley Barnes,8999889673,wesleybarnes@gmail.com,M,52.98,81.21,98.25,50.66,87.06,79.89,15.92,William Jenkins,Historic buildings inspector/conservation officer,Denise Campbell,Community development worker,567272,400003,2018,constructions,minority,18.9532,72.8353,0.1
20181100239,IT,William Armstrong,8999878185,williamarmstrong@gmail.com,F,40.2,88.45,41.23,74.07,82.64,74.49,55.33,Allen Mason,Medical sales representative,Sarah Reed,Building surveyor,711590,400082,2018,communications,minority,19.1741,72.9372,0.1
20181100240,EXTC,Erica Collins,9987153966,ericacollins@yahoo.com,M,38.36,97.29,14.31,57.48,97.46,84.3,87.15,James Davis,Chartered accountant,Donna Dougherty,Marketing executive,1450732,400071,2018,public administrative services,non-minority,19.0521,72.9007,0.1
20171100001,MECH,William Sheppard,9867796808,williamsheppard@gmail.com,F,37.65,82.01,19.16,76.57,81.48,90.67,32.25,Alex Cardenas,Volunteer coordinator,Tina Foster,"Engineer, technical sales",1006182,400039,2017,agriculture and forestry,minority,18.9223,72.8312,0.1
20171100002,EXTC,Bryan Delgado,9867937050,bryandelgado@gmail.com,M,35.5,73.09,62.14,59.49,52.79,73.98,71.86,Daniel Smith,Financial trader,Christina Hudson,Commercial horticulturist,1469095,400093,2017,public administrative services,non-minority,19.1283,72.8677,0.1
20171100003,COMPS,Robert Cunningham,8452810660,robertcunningham@gmail.com,M,42.98,56.6,19.63,95.25,93.36,89.25,79.07,Vincent Osborne,Electrical engineer,Kelli Johnson,Office manager,1023838,400062,2017,finance and real estate services,non-minority,19.1593,72.8427,0.1
20171100004,MECH,Marc Murray,9967755664,marcmurray@hotmail.com,M,55.22,53.36,75.24,66.06,95.43,58.74,17.65,Nicholas Brennan,Translator,Melanie Weeks,"Teacher, early years/pre",851652,400048,2017,trade transport and hotels,minority,18.9104,72.8198,0.1
20171100005,EXTC,Scott Fleming,9867346227,scottfleming@gmail.com,F,57.14,90.33,37.86,85.43,96.58,88.74,76.21,Ryan Sherman,"Psychologist, occupational",Kelly Thomas,"Journalist, magazine",864668,400082,2017,trade transport and hotels,non-minority,19.1741,72.9372,0.1
20171100006,IT,Courtney Brown,9967469078,courtneybrown@gmail.com,M,99.36,55.06,46.7,51.06,74.1,81.78,55.4,Frank Harris,"Engineer, maintenance",Miss Joanne Allen,Chartered public finance accountant,729676,400043,2017,public administrative services,minority,19.0633,72.9258,0.1
20171100007,IT,Gary Cruz,7738667373,garycruz@gmail.com,F,56.26,64.04,69.77,52.89,80.26,58.45,17.64,Benjamin Bell,Scientific laboratory technician,Amy Archer,Public relations account executive,835437,400009,2017,public administrative services,non-minority,18.9583,72.8389,0.1
20171100008,IT,Sarah Macias,9892723556,sarahmacias@gmail.com,M,98.65,85.32,12.07,64.34,67.95,89.11,30.8,Paul Meyer,Careers adviser,Kathryn Morrison,Outdoor activities/education manager,390990,400066,2017,information technology,minority,19.2313,72.8635,0.1
20171100009,COMPS,Mr. Bruce Carter MD,9004186736,mr.brucecartermd@gmail.com,M,37.69,82.69,92.44,60.95,53.44,74.33,7.12,Michael Gutierrez,"Engineer, automotive",Jasmine Ayers,Special effects artist,837193,400012,2017,communications,non-minority,18.9995,72.8397,0.1
20171100010,EXTC,Edward Mcfarland,9892712856,edwardmcfarland@gmail.com,M,57.2,85.7,30.37,76.63,55.05,83.38,19.46,Jeffrey Ryan,"Solicitor, Scotland",Brittany Ortiz,Ergonomist,1390889,400022,2017,trade transport and hotels,non-minority,19.0426,72.8638,0.1
20171100011,IT,Alexis Flores,9892437492,alexisflores@gmail.com,M,57.45,61.53,74.88,84.72,63.58,86.44,17.86,Robert Humphrey,Health physicist,Chelsea Ponce,Meteorologist,182089,400014,2017,communications,minority,19.0148,72.8455,0.1
20171100012,IT,Lindsay Mcpherson,9892094042,lindsaymcpherson@yahoo.com,M,46.9,79.17,13.54,72.5,56.22,85.49,18.99,Joseph Thomas,Diplomatic Services operational officer,Lisa Pineda,Copy,110391,400084,2017,information technology,minority,19.0976,72.9032,0.1
20171100013,IT,Rachel Scott,8999072190,rachelscott@yahoo.com,F,53.32,85.83,16.64,57.91,66.9,85.3,65.05,George Page,Armed forces training and education officer,Pamela Rich,Commissioning editor,281642,400021,2017,trade transport and hotels,non-minority,18.9256,72.8242,0.1
20171100014,COMPS,Elizabeth Clark,9892951715,elizabethclark@gmail.com,M,53,55.22,4.69,97.08,81,64.63,88.97,Joseph Johnson,Chief Strategy Officer,Kathryn Moore,Control and instrumentation engineer,202124,400042,2017,constructions,minority,19.1338,72.9384,0.1
20171100015,EXTC,Stephanie Nguyen,9004366123,stephanienguyen@hotmail.com,M,69.19,72.31,49.37,97.32,69.46,75.2,11.35,Justin Roach PhD,Housing manager/officer,Anna Buckley,Furniture designer,480728,400081,2017,manufacturing,minority,19.1661,72.9646,0.1
20171100016,IT,Nathan Ryan,9665249038,nathanryan@gmail.com,F,64.33,81.98,11.3,77.59,70.6,83.35,22.43,Steven Osborne,Counselling psychologist,Wanda Barry,Seismic interpreter,1252697,400092,2017,public administrative services,non-minority,19.2327,72.7984,0.1
20171100017,IT,Bill Taylor,9665732543,billtaylor@gmail.com,M,78.89,71.02,88.13,79.05,55.52,76.9,7.63,Todd Mason,English as a second language teacher,Rachel Boyd,Personal assistant,719880,400019,2017,finance and real estate services,non-minority,19.0269,72.8554,0.1
